ID,Measurement Date,Latitude,Longitude,Fixed?,Distance(miles),Bearing,Direction,Type,Derived?,Value,Unit,Source,Description,Meter,Probe
178385,3/28/11 8:21,35.45,139.45,Yes,162.0149358,213,SSW,Gamma,Yes,0.021,mR/hr,DOD,Street_Address: NR 13;,N/A,N/A
178387,3/28/11 8:28,35.45,139.45,Yes,162.0149358,213,SSW,Gamma,Yes,0.018,mR/hr,DOD,Street_Address: NR 13;,N/A,N/A
178389,3/28/11 8:31,35.45,139.45,Yes,162.0149358,213,SSW,Gamma,Yes,0.022,mR/hr,DOD,Street_Address: NR 13;,N/A,N/A
178391,3/28/11 8:49,35.45,139.45,Yes,162.0149358,213,SSW,Gamma,Yes,0.023,mR/hr,DOD,Street_Address: NR 13;,N/A,N/A
178393,3/28/11 8:52,35.45,139.45,Yes,162.0149358,213,SSW,Gamma,Yes,0.035,mR/hr,DOD,Street_Address: NR 13;,N/A,N/A
178395,3/28/11 8:59,35.45,139.45,Yes,162.0149358,213,SSW,Gamma,Yes,0.019,mR/hr,DOD,Street_Address: NR 13;,N/A,N/A
178397,3/28/11 9:11,35.45,139.45,Yes,162.0149358,213,SSW,Gamma,Yes,0.018,mR/hr,DOD,Street_Address: NR 13;,N/A,N/A
178399,3/28/11 9:17,35.45,139.45,Yes,162.0149358,213,SSW,Gamma,Yes,0.035,mR/hr,DOD,Street_Address: NR 13;,N/A,N/A
178401,3/28/11 9:24,35.45,139.45,Yes,162.0149358,213,SSW,Gamma,Yes,0.017,mR/hr,DOD,Street_Address: NR 13;,N/A,N/A
178403,3/28/11 9:27,35.45,139.45,Yes,162.0149358,213,SSW,Gamma,Yes,0.03,mR/hr,DOD,Street_Address: NR 13;,N/A,N/A
178405,3/28/11 9:33,35.45,139.45,Yes,162.0149358,213,SSW,Gamma,Yes,0.018,mR/hr,DOD,Street_Address: NR 13;,N/A,N/A
178407,3/28/11 9:39,35.45,139.45,Yes,162.0149358,213,SSW,Gamma,Yes,0.024,mR/hr,DOD,Street_Address: NR 13;,N/A,N/A
178409,3/28/11 9:43,35.45,139.45,Yes,162.0149358,213,SSW,Gamma,Yes,0.025,mR/hr,DOD,Street_Address: NR 13;,N/A,N/A
178411,3/28/11 9:59,35.45,139.45,Yes,162.0149358,213,SSW,Gamma,Yes,0.025,mR/hr,DOD,Street_Address: NR 13;,N/A,N/A
178413,3/28/11 10:10,35.45,139.45,Yes,162.0149358,213,SSW,Gamma,Yes,0.021,mR/hr,DOD,Street_Address: NR 13;,N/A,N/A
178415,3/28/11 10:26,35.45,139.45,Yes,162.0149358,213,SSW,Gamma,Yes,0.025,mR/hr,DOD,Street_Address: NR 13;,N/A,N/A
178417,3/28/11 10:29,35.45,139.45,Yes,162.0149358,213,SSW,Gamma,Yes,0.02,mR/hr,DOD,Street_Address: NR 13;,N/A,N/A
178419,3/28/11 10:33,35.45,139.45,Yes,162.0149358,213,SSW,Gamma,Yes,0.021,mR/hr,DOD,Street_Address: NR 13;,N/A,N/A
178421,3/28/11 10:44,35.45,139.45,Yes,162.0149358,213,SSW,Gamma,Yes,0.022,mR/hr,DOD,Street_Address: NR 13;,N/A,N/A
178423,3/28/11 10:48,35.45,139.45,Yes,162.0149358,213,SSW,Gamma,Yes,0.029,mR/hr,DOD,Street_Address: NR 13;,N/A,N/A
178425,3/28/11 11:01,35.45,139.45,Yes,162.0149358,213,SSW,Gamma,Yes,0.023,mR/hr,DOD,Street_Address: NR 13;,N/A,N/A
178427,3/28/11 11:07,35.45,139.45,Yes,162.0149358,213,SSW,Gamma,Yes,0.026,mR/hr,DOD,Street_Address: NR 13;,N/A,N/A
178429,3/28/11 11:14,35.45,139.45,Yes,162.0149358,213,SSW,Gamma,Yes,0.022,mR/hr,DOD,Street_Address: NR 13;,N/A,N/A
178431,3/28/11 11:18,35.45,139.45,Yes,162.0149358,213,SSW,Gamma,Yes,0.023,mR/hr,DOD,Street_Address: NR 13;,N/A,N/A
178433,3/28/11 11:24,35.45,139.45,Yes,162.0149358,213,SSW,Gamma,Yes,0.02,mR/hr,DOD,Street_Address: NR 13;,N/A,N/A
178435,3/28/11 11:30,35.45,139.45,Yes,162.0149358,213,SSW,Gamma,Yes,0.02,mR/hr,DOD,Street_Address: NR 13;,N/A,N/A
178437,3/28/11 11:35,35.45,139.45,Yes,162.0149358,213,SSW,Gamma,Yes,0.022,mR/hr,DOD,Street_Address: NR 13;,N/A,N/A
178439,3/28/11 12:01,35.45,139.45,Yes,162.0149358,213,SSW,Gamma,Yes,0.021,mR/hr,DOD,Street_Address: NR 13;,N/A,N/A
178441,3/28/11 12:08,35.45,139.45,Yes,162.0149358,213,SSW,Gamma,Yes,0.022,mR/hr,DOD,Street_Address: NR 13;,N/A,N/A
178443,3/28/11 12:13,35.45,139.45,Yes,162.0149358,213,SSW,Gamma,Yes,0.018,mR/hr,DOD,Street_Address: NR 13;,N/A,N/A
178445,3/28/11 12:15,35.45,139.45,Yes,162.0149358,213,SSW,Gamma,Yes,0.025,mR/hr,DOD,Street_Address: NR 13;,N/A,N/A
178447,3/28/11 12:25,35.45,139.45,Yes,162.0149358,213,SSW,Gamma,Yes,0.016,mR/hr,DOD,Street_Address: NR 13;,N/A,N/A
178449,3/28/11 12:31,35.45,139.45,Yes,162.0149358,213,SSW,Gamma,Yes,0.019,mR/hr,DOD,Street_Address: NR 13;,N/A,N/A
178451,3/28/11 12:36,35.45,139.45,Yes,162.0149358,213,SSW,Gamma,Yes,0.022,mR/hr,DOD,Street_Address: NR 13;,N/A,N/A
178453,3/28/11 13:15,34.1808,132.2434,Yes,541.5448917,248,WSW,Gamma,Yes,0.02,mR/hr,DOD,Street_Address: NR 13;,N/A,N/A
178455,3/28/11 8:01,38.41,141.22,Yes,68.94884768,8,N,Gamma,Yes,0.024,mR/hr,DOD,Street_Address: NR 13;,N/A,N/A
178457,3/28/11 8:03,38.41,141.22,Yes,68.94884768,8,N,Gamma,Yes,0.025,mR/hr,DOD,Street_Address: NR 13;,N/A,N/A
178459,3/28/11 8:06,38.41,141.22,Yes,68.94884768,8,N,Gamma,Yes,0.024,mR/hr,DOD,Street_Address: NR 13;,N/A,N/A
178461,3/28/11 8:11,38.41,141.22,Yes,68.94884768,8,N,Gamma,Yes,0.027,mR/hr,DOD,Street_Address: NR 13;,N/A,N/A
178463,3/28/11 8:15,38.41,141.22,Yes,68.94884768,8,N,Gamma,Yes,0.03,mR/hr,DOD,Street_Address: NR 13;,N/A,N/A
178465,3/28/11 9:02,38.41,141.22,Yes,68.94884768,8,N,Gamma,Yes,0.022,mR/hr,DOD,Street_Address: NR 13;,N/A,N/A
178467,3/28/11 9:05,38.41,141.22,Yes,68.94884768,8,N,Gamma,Yes,0.027,mR/hr,DOD,Street_Address: NR 13;,N/A,N/A
178469,3/28/11 9:08,38.41,141.22,Yes,68.94884768,8,N,Gamma,Yes,0.026,mR/hr,DOD,Street_Address: NR 13;,N/A,N/A
178471,3/28/11 9:13,38.41,141.22,Yes,68.94884768,8,N,Gamma,Yes,0.03,mR/hr,DOD,Street_Address: NR 13;,N/A,N/A
178473,3/28/11 9:16,38.41,141.22,Yes,68.94884768,8,N,Gamma,Yes,0.032,mR/hr,DOD,Street_Address: NR 13;,N/A,N/A
178475,3/28/11 10:00,38.41,141.22,Yes,68.94884768,8,N,Gamma,Yes,0.022,mR/hr,DOD,Street_Address: NR 13;,N/A,N/A
178477,3/28/11 10:03,38.41,141.22,Yes,68.94884768,8,N,Gamma,Yes,0.024,mR/hr,DOD,Street_Address: NR 13;,N/A,N/A
178479,3/28/11 10:07,38.41,141.22,Yes,68.94884768,8,N,Gamma,Yes,0.02,mR/hr,DOD,Street_Address: NR 13;,N/A,N/A
178481,3/28/11 10:11,38.41,141.22,Yes,68.94884768,8,N,Gamma,Yes,0.026,mR/hr,DOD,Street_Address: NR 13;,N/A,N/A
178483,3/28/11 10:17,38.41,141.22,Yes,68.94884768,8,N,Gamma,Yes,0.027,mR/hr,DOD,Street_Address: NR 13;,N/A,N/A
178485,3/28/11 11:01,38.41,141.22,Yes,68.94884768,8,N,Gamma,Yes,0.019,mR/hr,DOD,Street_Address: NR 13;,N/A,N/A
178487,3/28/11 11:05,38.41,141.22,Yes,68.94884768,8,N,Gamma,Yes,0.022,mR/hr,DOD,Street_Address: NR 13;,N/A,N/A
178489,3/28/11 11:08,38.41,141.22,Yes,68.94884768,8,N,Gamma,Yes,0.02,mR/hr,DOD,Street_Address: NR 13;,N/A,N/A
178491,3/28/11 11:14,38.41,141.22,Yes,68.94884768,8,N,Gamma,Yes,0.031,mR/hr,DOD,Street_Address: NR 13;,N/A,N/A
178493,3/28/11 11:17,38.41,141.22,Yes,68.94884768,8,N,Gamma,Yes,0.028,mR/hr,DOD,Street_Address: NR 13;,N/A,N/A
178495,3/28/11 12:00,38.41,141.22,Yes,68.94884768,8,N,Gamma,Yes,0.02,mR/hr,DOD,Street_Address: NR 13;,N/A,N/A
178497,3/28/11 12:03,38.41,141.22,Yes,68.94884768,8,N,Gamma,Yes,0.023,mR/hr,DOD,Street_Address: NR 13;,N/A,N/A
178499,3/28/11 12:06,38.41,141.22,Yes,68.94884768,8,N,Gamma,Yes,0.023,mR/hr,DOD,Street_Address: NR 13;,N/A,N/A
178501,3/28/11 12:11,38.41,141.22,Yes,68.94884768,8,N,Gamma,Yes,0.029,mR/hr,DOD,Street_Address: NR 13;,N/A,N/A
178503,3/28/11 12:15,38.41,141.22,Yes,68.94884768,8,N,Gamma,Yes,0.028,mR/hr,DOD,Street_Address: NR 13;,N/A,N/A
178505,3/28/11 8:01,38.26,140.92,Yes,58.16381159,353,N,Gamma,Yes,0.031,mR/hr,DOD,Street_Address: NR 13;,N/A,N/A
178507,3/28/11 8:05,38.26,140.92,Yes,58.16381159,353,N,Gamma,Yes,0.027,mR/hr,DOD,Street_Address: NR 13;,N/A,N/A
178509,3/28/11 8:10,38.26,140.92,Yes,58.16381159,353,N,Gamma,Yes,0.022,mR/hr,DOD,Street_Address: NR 13;,N/A,N/A
178511,3/28/11 8:14,38.26,140.92,Yes,58.16381159,353,N,Gamma,Yes,0.024,mR/hr,DOD,Street_Address: NR 13;,N/A,N/A
178513,3/28/11 9:00,38.26,140.92,Yes,58.16381159,353,N,Gamma,Yes,0.02,mR/hr,DOD,Street_Address: NR 13;,N/A,N/A
178515,3/28/11 9:05,38.26,140.92,Yes,58.16381159,353,N,Gamma,Yes,0.024,mR/hr,DOD,Street_Address: NR 13;,N/A,N/A
178517,3/28/11 9:09,38.26,140.92,Yes,58.16381159,353,N,Gamma,Yes,0.03,mR/hr,DOD,Street_Address: NR 13;,N/A,N/A
178519,3/28/11 9:13,38.26,140.92,Yes,58.16381159,353,N,Gamma,Yes,0.021,mR/hr,DOD,Street_Address: NR 13;,N/A,N/A
178521,3/28/11 10:00,38.26,140.92,Yes,58.16381159,353,N,Gamma,Yes,0.024,mR/hr,DOD,Street_Address: NR 13;,N/A,N/A
178523,3/28/11 10:07,38.26,140.92,Yes,58.16381159,353,N,Gamma,Yes,0.036,mR/hr,DOD,Street_Address: NR 13;,N/A,N/A
178525,3/28/11 10:14,38.26,140.92,Yes,58.16381159,353,N,Gamma,Yes,0.031,mR/hr,DOD,Street_Address: NR 13;,N/A,N/A
178527,3/28/11 10:16,38.26,140.92,Yes,58.16381159,353,N,Gamma,Yes,0.029,mR/hr,DOD,Street_Address: NR 13;,N/A,N/A
178529,3/28/11 11:00,38.26,140.92,Yes,58.16381159,353,N,Gamma,Yes,0.032,mR/hr,DOD,Street_Address: NR 13;,N/A,N/A
178531,3/28/11 11:06,38.26,140.92,Yes,58.16381159,353,N,Gamma,Yes,0.038,mR/hr,DOD,Street_Address: NR 13;,N/A,N/A
178533,3/28/11 11:12,38.26,140.92,Yes,58.16381159,353,N,Gamma,Yes,0.029,mR/hr,DOD,Street_Address: NR 13;,N/A,N/A
178535,3/28/11 11:14,38.26,140.92,Yes,58.16381159,353,N,Gamma,Yes,0.019,mR/hr,DOD,Street_Address: NR 13;,N/A,N/A
178537,3/28/11 12:00,38.26,140.92,Yes,58.16381159,353,N,Gamma,Yes,0.022,mR/hr,DOD,Street_Address: NR 13;,N/A,N/A
178539,3/28/11 12:07,38.26,140.92,Yes,58.16381159,353,N,Gamma,Yes,0.015,mR/hr,DOD,Street_Address: NR 13;,N/A,N/A
178541,3/28/11 12:14,38.26,140.92,Yes,58.16381159,353,N,Gamma,Yes,0.019,mR/hr,DOD,Street_Address: NR 13;,N/A,N/A
178543,3/28/11 12:16,38.26,140.92,Yes,58.16381159,353,N,Gamma,Yes,0.031,mR/hr,DOD,Street_Address: NR 13;,N/A,N/A
178545,3/28/11 13:00,38.26,140.92,Yes,58.16381159,353,N,Gamma,Yes,0.023,mR/hr,DOD,Street_Address: NR 13;,N/A,N/A
178547,3/28/11 13:06,38.26,140.92,Yes,58.16381159,353,N,Gamma,Yes,0.029,mR/hr,DOD,Street_Address: NR 13;,N/A,N/A
178549,3/28/11 13:15,38.26,140.92,Yes,58.16381159,353,N,Gamma,Yes,0.032,mR/hr,DOD,Street_Address: NR 13;,N/A,N/A
178551,3/28/11 13:17,38.26,140.92,Yes,58.16381159,353,N,Gamma,Yes,0.022,mR/hr,DOD,Street_Address: NR 13;,N/A,N/A
178553,3/28/11 8:14,38.139567,140.9157,Yes,49.94181549,352,N,Gamma,Yes,0.025,mR/hr,DOD,Street_Address: NR 13;,N/A,N/A
178555,3/28/11 8:21,38.139567,140.9157,Yes,49.94181549,352,N,Gamma,Yes,0.02,mR/hr,DOD,Street_Address: NR 13;,N/A,N/A
178557,3/28/11 8:29,38.139567,140.9157,Yes,49.94181549,352,N,Gamma,Yes,0.019,mR/hr,DOD,Street_Address: NR 13;,N/A,N/A
178559,3/28/11 8:43,38.139567,140.9157,Yes,49.94181549,352,N,Gamma,Yes,0.026,mR/hr,DOD,Street_Address: NR 13;,N/A,N/A
178561,3/28/11 9:09,38.139567,140.9157,Yes,49.94181549,352,N,Gamma,Yes,0.028,mR/hr,DOD,Street_Address: NR 13;,N/A,N/A
178563,3/28/11 9:12,38.139567,140.9157,Yes,49.94181549,352,N,Gamma,Yes,0.025,mR/hr,DOD,Street_Address: NR 13;,N/A,N/A
178565,3/28/11 9:23,38.139567,140.9157,Yes,49.94181549,352,N,Gamma,Yes,0.02,mR/hr,DOD,Street_Address: NR 13;,N/A,N/A
178567,3/28/11 9:31,38.139567,140.9157,Yes,49.94181549,352,N,Gamma,Yes,0.019,mR/hr,DOD,Street_Address: NR 13;,N/A,N/A
178569,3/28/11 10:01,38.139567,140.9157,Yes,49.94181549,352,N,Gamma,Yes,0.021,mR/hr,DOD,Street_Address: NR 13;,N/A,N/A
178571,3/28/11 10:09,38.139567,140.9157,Yes,49.94181549,352,N,Gamma,Yes,0.025,mR/hr,DOD,Street_Address: NR 13;,N/A,N/A
178573,3/28/11 10:15,38.139567,140.9157,Yes,49.94181549,352,N,Gamma,Yes,0.018,mR/hr,DOD,Street_Address: NR 13;,N/A,N/A
178575,3/28/11 10:23,38.139567,140.9157,Yes,49.94181549,352,N,Gamma,Yes,0.026,mR/hr,DOD,Street_Address: NR 13;,N/A,N/A
178577,3/28/11 11:05,38.139567,140.9157,Yes,49.94181549,352,N,Gamma,Yes,0.026,mR/hr,DOD,Street_Address: NR 13;,N/A,N/A
178579,3/28/11 11:11,38.139567,140.9157,Yes,49.94181549,352,N,Gamma,Yes,0.024,mR/hr,DOD,Street_Address: NR 13;,N/A,N/A
178581,3/28/11 11:19,38.139567,140.9157,Yes,49.94181549,352,N,Gamma,Yes,0.019,mR/hr,DOD,Street_Address: NR 13;,N/A,N/A
178583,3/28/11 11:28,38.139567,140.9157,Yes,49.94181549,352,N,Gamma,Yes,0.024,mR/hr,DOD,Street_Address: NR 13;,N/A,N/A
178585,3/28/11 12:06,38.139567,140.9157,Yes,49.94181549,352,N,Gamma,Yes,0.023,mR/hr,DOD,Street_Address: NR 13;,N/A,N/A
178587,3/28/11 12:13,38.139567,140.9157,Yes,49.94181549,352,N,Gamma,Yes,0.023,mR/hr,DOD,Street_Address: NR 13;,N/A,N/A
178589,3/28/11 12:21,38.139567,140.9157,Yes,49.94181549,352,N,Gamma,Yes,0.024,mR/hr,DOD,Street_Address: NR 13;,N/A,N/A
178591,3/28/11 12:30,38.139567,140.9157,Yes,49.94181549,352,N,Gamma,Yes,0.023,mR/hr,DOD,Street_Address: NR 13;,N/A,N/A
178593,3/28/11 8:01,35.75,139.383333,Yes,147.2768517,218,SW,Gamma,Yes,0.026,mR/hr,DOD,Street_Address: NR 13;,N/A,N/A
178595,3/28/11 8:01,35.75,139.383333,Yes,147.2768517,218,SW,Gamma,Yes,0.027,mR/hr,DOD,Street_Address: NR 13;,N/A,N/A
178597,3/28/11 8:01,35.75,139.383333,Yes,147.2768517,218,SW,Gamma,Yes,0.028,mR/hr,DOD,Street_Address: NR 13;,N/A,N/A
178599,3/28/11 8:01,35.75,139.383333,Yes,147.2768517,218,SW,Gamma,Yes,0.025,mR/hr,DOD,Street_Address: NR 13;,N/A,N/A
178601,3/28/11 8:01,35.75,139.383333,Yes,147.2768517,218,SW,Gamma,Yes,0.037,mR/hr,DOD,Street_Address: NR 13;,N/A,N/A
178603,3/28/11 8:01,35.75,139.383333,Yes,147.2768517,218,SW,Gamma,Yes,0.023,mR/hr,DOD,Street_Address: NR 13;,N/A,N/A
178605,3/28/11 10:00,35.75,139.383333,Yes,147.2768517,218,SW,Gamma,Yes,0.031,mR/hr,DOD,Street_Address: NR 13;,N/A,N/A
178607,3/28/11 10:00,35.75,139.383333,Yes,147.2768517,218,SW,Gamma,Yes,0.025,mR/hr,DOD,Street_Address: NR 13;,N/A,N/A
178609,3/28/11 10:00,35.75,139.383333,Yes,147.2768517,218,SW,Gamma,Yes,0.021,mR/hr,DOD,Street_Address: NR 13;,N/A,N/A
178611,3/28/11 10:00,35.75,139.383333,Yes,147.2768517,218,SW,Gamma,Yes,0.028,mR/hr,DOD,Street_Address: NR 13;,N/A,N/A
178613,3/28/11 10:00,35.75,139.383333,Yes,147.2768517,218,SW,Gamma,Yes,0.035,mR/hr,DOD,Street_Address: NR 13;,N/A,N/A
178615,3/28/11 10:00,35.75,139.383333,Yes,147.2768517,218,SW,Gamma,Yes,0.045,mR/hr,DOD,Street_Address: NR 13;,N/A,N/A
178617,3/28/11 12:00,35.75,139.383333,Yes,147.2768517,218,SW,Gamma,Yes,0.035,mR/hr,DOD,Street_Address: NR 13;,N/A,N/A
178619,3/28/11 12:00,35.75,139.383333,Yes,147.2768517,218,SW,Gamma,Yes,0.023,mR/hr,DOD,Street_Address: NR 13;,N/A,N/A
178621,3/28/11 12:00,35.75,139.383333,Yes,147.2768517,218,SW,Gamma,Yes,0.03,mR/hr,DOD,Street_Address: NR 13;,N/A,N/A
178623,3/28/11 12:00,35.75,139.383333,Yes,147.2768517,218,SW,Gamma,Yes,0.036,mR/hr,DOD,Street_Address: NR 13;,N/A,N/A
178625,3/28/11 12:00,35.75,139.383333,Yes,147.2768517,218,SW,Gamma,Yes,0.04,mR/hr,DOD,Street_Address: NR 13;,N/A,N/A
178627,3/28/11 12:00,35.75,139.383333,Yes,147.2768517,218,SW,Gamma,Yes,0.041,mR/hr,DOD,Street_Address: NR 13;,N/A,N/A
178629,3/28/11 14:00,35.75,139.383333,Yes,147.2768517,218,SW,Gamma,Yes,0.023,mR/hr,DOD,Street_Address: NR 13;,N/A,N/A
178633,3/28/11 14:00,35.75,139.383333,Yes,147.2768517,218,SW,Gamma,Yes,0.035,mR/hr,DOD,Street_Address: NR 13;,N/A,N/A
178635,3/28/11 14:00,35.75,139.383333,Yes,147.2768517,218,SW,Gamma,Yes,0.054,mR/hr,DOD,Street_Address: NR 13;,N/A,N/A
178639,3/28/11 14:00,35.75,139.383333,Yes,147.2768517,218,SW,Gamma,Yes,0.033,mR/hr,DOD,Street_Address: NR 13;,N/A,N/A
178677,3/28/11 19:15,34.1808,132.2434,Yes,541.5448917,248,WSW,Gamma,Yes,0.014,mR/hr,DOD,Street_Address: NR 14;,N/A,N/A
178679,3/28/11 14:14,38.139567,140.9157,Yes,49.94181549,352,N,Gamma,Yes,0.018,mR/hr,DOD,Street_Address: NR 14;,N/A,N/A
178681,3/28/11 14:20,38.139567,140.9157,Yes,49.94181549,352,N,Gamma,Yes,0.018,mR/hr,DOD,Street_Address: NR 14;,N/A,N/A
178683,3/28/11 14:23,38.139567,140.9157,Yes,49.94181549,352,N,Gamma,Yes,0.019,mR/hr,DOD,Street_Address: NR 14;,N/A,N/A
178685,3/28/11 14:26,38.139567,140.9157,Yes,49.94181549,352,N,Gamma,Yes,0.022,mR/hr,DOD,Street_Address: NR 14;,N/A,N/A
178687,3/28/11 15:05,38.139567,140.9157,Yes,49.94181549,352,N,Gamma,Yes,0.02,mR/hr,DOD,Street_Address: NR 14;,N/A,N/A
178689,3/28/11 15:14,38.139567,140.9157,Yes,49.94181549,352,N,Gamma,Yes,0.017,mR/hr,DOD,Street_Address: NR 14;,N/A,N/A
178691,3/28/11 15:18,38.139567,140.9157,Yes,49.94181549,352,N,Gamma,Yes,0.018,mR/hr,DOD,Street_Address: NR 14;,N/A,N/A
178693,3/28/11 15:25,38.139567,140.9157,Yes,49.94181549,352,N,Gamma,Yes,0.016,mR/hr,DOD,Street_Address: NR 14;,N/A,N/A
178695,3/28/11 16:00,38.139567,140.9157,Yes,49.94181549,352,N,Gamma,Yes,0.02,mR/hr,DOD,Street_Address: NR 14;,N/A,N/A
178697,3/28/11 16:10,38.139567,140.9157,Yes,49.94181549,352,N,Gamma,Yes,0.018,mR/hr,DOD,Street_Address: NR 14;,N/A,N/A
178699,3/28/11 16:15,38.139567,140.9157,Yes,49.94181549,352,N,Gamma,Yes,0.019,mR/hr,DOD,Street_Address: NR 14;,N/A,N/A
178701,3/28/11 16:18,38.139567,140.9157,Yes,49.94181549,352,N,Gamma,Yes,0.02,mR/hr,DOD,Street_Address: NR 14;,N/A,N/A
178703,3/28/11 17:01,38.139567,140.9157,Yes,49.94181549,352,N,Gamma,Yes,0.017,mR/hr,DOD,Street_Address: NR 14;,N/A,N/A
178705,3/28/11 17:10,38.139567,140.9157,Yes,49.94181549,352,N,Gamma,Yes,0.015,mR/hr,DOD,Street_Address: NR 14;,N/A,N/A
178707,3/28/11 17:15,38.139567,140.9157,Yes,49.94181549,352,N,Gamma,Yes,0.018,mR/hr,DOD,Street_Address: NR 14;,N/A,N/A
178709,3/28/11 17:20,38.139567,140.9157,Yes,49.94181549,352,N,Gamma,Yes,0.015,mR/hr,DOD,Street_Address: NR 14;,N/A,N/A
178711,3/28/11 18:01,38.139567,140.9157,Yes,49.94181549,352,N,Gamma,Yes,0.017,mR/hr,DOD,Street_Address: NR 14;,N/A,N/A
178713,3/28/11 18:10,38.139567,140.9157,Yes,49.94181549,352,N,Gamma,Yes,0.015,mR/hr,DOD,Street_Address: NR 14;,N/A,N/A
178715,3/28/11 18:16,38.139567,140.9157,Yes,49.94181549,352,N,Gamma,Yes,0.019,mR/hr,DOD,Street_Address: NR 14;,N/A,N/A
178717,3/28/11 18:21,38.139567,140.9157,Yes,49.94181549,352,N,Gamma,Yes,0.016,mR/hr,DOD,Street_Address: NR 14;,N/A,N/A
178719,3/28/11 16:00,35.75,139.383333,Yes,147.2768517,218,SW,Gamma,Yes,0.023,mR/hr,DOD,Street_Address: NR 14;,N/A,N/A
178721,3/28/11 16:00,35.75,139.383333,Yes,147.2768517,218,SW,Gamma,Yes,0.038,mR/hr,DOD,Street_Address: NR 14;,N/A,N/A
178723,3/28/11 16:00,35.75,139.383333,Yes,147.2768517,218,SW,Gamma,Yes,0.027,mR/hr,DOD,Street_Address: NR 14;,N/A,N/A
178725,3/28/11 16:00,35.75,139.383333,Yes,147.2768517,218,SW,Gamma,Yes,0.04,mR/hr,DOD,Street_Address: NR 14;,N/A,N/A
178727,3/28/11 16:00,35.75,139.383333,Yes,147.2768517,218,SW,Gamma,Yes,0.036,mR/hr,DOD,Street_Address: NR 14;,N/A,N/A
178731,3/28/11 18:00,35.75,139.383333,Yes,147.2768517,218,SW,Gamma,Yes,0.025,mR/hr,DOD,Street_Address: NR 14;,N/A,N/A
178733,3/28/11 18:00,35.75,139.383333,Yes,147.2768517,218,SW,Gamma,Yes,0.033,mR/hr,DOD,Street_Address: NR 14;,N/A,N/A
178735,3/28/11 18:00,35.75,139.383333,Yes,147.2768517,218,SW,Gamma,Yes,0.029,mR/hr,DOD,Street_Address: NR 14;,N/A,N/A
178737,3/28/11 18:00,35.75,139.383333,Yes,147.2768517,218,SW,Gamma,Yes,0.031,mR/hr,DOD,Street_Address: NR 14;,N/A,N/A
178739,3/28/11 18:00,35.75,139.383333,Yes,147.2768517,218,SW,Gamma,Yes,0.034,mR/hr,DOD,Street_Address: NR 14;,N/A,N/A
178919,3/29/11 1:28,35.741088,139.360891,No,148.5390241,219,SW,Gamma,Yes,0.025,mR/hr,DOE,Field Team: IN WIND cmoc 1503 ;,Health Physics Kit,ADM-300
178921,3/29/11 1:27,35.741434,139.360423,No,148.5365777,219,SW,Gamma,Yes,0.02,mR/hr,DOE,Field Team: No wind cmoc 1503 ;,Health Physics Kit,ADM-300
178923,3/29/11 0:27,35.741024,139.36106,No,148.5366095,219,SW,Gamma,Yes,0.03,mR/hr,DOE,Field Team: in WIND cmoc 1503 ;,Health Physics Kit,ADM-300
178925,3/29/11 0:26,35.741048,139.360788,No,148.5447739,219,SW,Gamma,Yes,0.025,mR/hr,DOE,Field Team: No WIND cmoc 1503 ;,Health Physics Kit,ADM-300
179041,3/28/11 23:41,36.310539,140.342352,No,85.6137056,206,SSW,Gamma,Yes,0.032,mR/hr,DOE,Field Team: Tomobe SA Food court ; Description: sparks Team 3-29-11 ;,Health Physics Kit,ADM-300
179043,3/28/11 22:37,37.023226,140.814364,No,29.97727416,203,SSW,Gamma,Yes,0.115,mR/hr,DOE,Field Team: Iwaki Jct.; Description: sparks Team 3-29-11 ;,Health Physics Kit,ADM-300
179045,3/28/11 21:47,37.45984,140.386856,No,35.60181948,274,W,Gamma,Yes,0.12,mR/hr,DOE,Field Team: Kori yama ; Description: sparks Team 3-29-11 ;,Health Physics Kit,ADM-300
179047,3/28/11 21:14,36.31804,139.619716,No,109.1547445,226,SW,Gamma,Yes,0.066,mR/hr,DOE,Field Team: Shirakawa Rest stop ; Description: sparks Team 3-29-11 ;,Health Physics Kit,ADM-300
179049,3/28/11 19:15,35.891884,139.720952,No,128.1856383,214,SW,Gamma,Yes,0.021,mR/hr,DOE,Field Team: Tohoku Toll Gate ; Description: Sparks Team 3-29-11 ;,Health Physics Kit,ADM-300
179051,3/28/11 18:26,35.668618,139.644652,No,143.4148509,212,SSW,Gamma,Yes,0.017,mR/hr,DOE,Field Team: Eifuku Toll gate; Description: Sparks team 3-29-11 ;,Health Physics Kit,ADM-300
179053,3/28/11 17:51,35.678654,139.346062,No,152.4491026,218,SW,Gamma,Yes,0.018,mR/hr,DOE,Field Team: Chuo Expwy 16N Chuo; Description: sparks Team 3-29-11 ;,Health Physics Kit,ADM-300
179055,3/28/11 0:48,35.49495,139.395268,Yes,161.1152833,214,SW,Beta,Yes,0.894465894,uCi/m2,DOE,Field Team: camp Zama ; Description: Camp Zama south of Texas Hall ;,Health Physics Kit,BP-100
179057,3/28/11 0:46,35.49495,139.395268,Yes,161.1152833,214,SW,Gamma,Yes,0.024,mR/hr,DOE,Field Team: Camp Zama; Description: Camp Zama south of Texas Hall ;,Health Physics Kit,ADM-300
